id,name,russian,url,kind,score,status,episodes,episodes_aired,aired_on,released_on
52230,Blink in the Desert,Мерцание в пустыне,/animes/52230-blink-in-the-desert,movie,5.98,released,1,0,2021-08-03,
30763,Yuuki no Omamori,Амулет мужества,/animes/30763-yuuki-no-omamori,ova,0.0,released,1,0,2011-01-01,
36675,Hendo Garden,Сад Хэндо,/animes/36675-hendo-garden,special,5.03,released,1,0,2015-06-20,
51954,Sentou Yousei Yukikaze: Experimental Movie,Боевая фея Вьюга: Экспериментальный фильм,/animes/51954-sentou-yousei-yukikaze-experimental-movie,special,0.0,released,1,0,2008-01-25,
30159,Super Taromu,Супер-игра,/animes/30159-super-taromu,special,5.16,released,1,0,,
52743,Cairn no Kubi-tachi,Духи Кэрна,/animes/52743-cairn-no-kubi-tachi,movie,5.81,released,1,0,2018-01-01,
57883,Monster Strike Anime: Masamune - Shimei no Akaki Yaiba,Удар монстра: Масамунэ — Алый клинок предназначения,/animes/57883-monster-strike-anime-masamune-shimei-no-akaki-yaiba,ona,0.0,released,2,0,2023-12-29,2023-12-30
34651,Zenmaiji-kake no Truffe,Заводной трюфель,/animes/34651-zenmaiji-kake-no-truffe,ona,5.66,released,2,0,2014-03-28,2014-10-14
57909,Ramen wo Tabete Iru Toki dake Naze ka Nounai de Kaiwa ga Dekiru Futari,"По какой-то причине двое могут общаться телепатически, когда едят рамэн",/animes/57909-ramen-wo-tabete-iru-toki-dake-naze-ka-nounai-de-kaiwa-ga-dekiru-futari,cm,6.43,released,2,0,2024-01-17,2024-01-22
19457,Green Saver,Зелёный спасатель,/animes/19457-green-saver,tv,0.0,released,26,0,2009-11-09,2010-04-10
61634,Cheng Ye Xiao He,Стать победителем,/animes/61634-cheng-ye-xiao-he,ona,0.0,anons,0,0,,
34124,Uobbuchou,"Ух ты, начальник!",/animes/34124-uobbuchou,ona,5.15,released,1,1,2012-12-13,
34194,Anime Hachiko Monogatari,История Хатико,/animes/34194-anime-hachiko-monogatari,ova,0.0,released,1,0,1990-01-01,
42550,Huanji 45 Miao,Дать отпор в течение сорока пяти секунд,/animes/42550-huanji-45-miao,ona,0.0,released,13,0,2021-03-25,
62268,Chikyuu no Latair,Земля Латаир,/animes/62268-chikyuu-no-latair,tv,0.0,released,5,0,2025-09-05,2025-10-03
25057,Kaba Enchou no Doubutsuen Nikki,Дневник зоопарка «Директора бегемотов»,/animes/25057-kaba-enchou-no-doubutsuen-nikki,tv_special,0.0,released,1,0,1981-08-23,
29373,Bip to Bap,Бип и Бап,/animes/29373-bip-to-bap,tv_special,0.0,released,4,0,2001-04-02,2005-04-18
29151,Tezuka Osamu Monogatari,Истории Осаму Тэдзуки,/animes/29151-tezuka-osamu-monogatari,ona,0.0,released,10,0,2013-12-18,
33383,Mask Masters,Мастера масок,/animes/33383-mask-masters,tv,0.0,released,26,0,2013-04-20,2013-10-19
52494,Bao Mu,Кормящая мать,/animes/52494-bao-mu,movie,6.33,released,1,0,2016-07-03,
35520,Geisters Movie: Hikari no Shou,Гейстеры: Глава света,/animes/35520-geisters-movie-hikari-no-shou,movie,0.0,released,1,0,2002-08-17,
61038,Galaxy Apartment☆Cosmo Hills,Галактическая квартира: Космические холмы,/animes/61038-galaxy-apartment-cosmo-hills,movie,6.12,released,1,0,2025-03-09,
32237,Burutabu-chan,Бурутабу,/animes/32237-burutabu-chan,tv,5.4,released,0,0,,
8346,Ukkari Penelope OVA,Рассеянная Пенелопа OVA,/animes/8346-ukkari-penelope-ova,ova,0.0,released,2,0,2007-11-23,
34911,Cine Mileage Card x Asa da yo! Kaishain,С утра пораньше! Моллюск в офисе x Cine Mileage Card,/animes/34911-cine-mileage-card-x-asa-da-yo-kaishain,cm,5.21,released,1,1,2017-02-10,
35576,Anime-ban Little★Nicky: Henachoko Akuma Nicky no NY Taikenki,,/animes/35576-anime-ban-little-nicky-henachoko-akuma-nicky-no-ny-taikenki,ona,0.0,released,6,0,2001-04-09,2001-05-08
38849,"Kaibutsu ga, Umareta Hi.",Любовь Франкенштейна,/animes/38849-kaibutsu-ga-umareta-hi,pv,5.59,released,1,1,2017-03-31,
10246,Hajimete no Christmas,Моё первое Рождество,/animes/10246-hajimete-no-christmas,tv_special,0.0,released,2,0,1983-12-24,
53215,Katsuren Omoro Soushi,,/animes/53215-katsuren-omoro-soushi,ona,5.68,released,2,0,2022-09-30,
38805,Holiday Advent Calendar 2018,Рождество 1209,/animes/38805-holiday-advent-calendar-2018,ona,5.33,released,13,1,2018-12-09,2018-12-25
56041,Long Shidai,Век драконов,/animes/56041-long-shidai,ona,0.0,released,26,25,2023-07-20,2024-01-11
41778,Oshiri Tantei 4th Season,Детектив Ягодички 4,/animes/41778-oshiri-tantei-4th-season,tv,0.0,released,13,0,2020-04-04,2020-06-27
26143,Okori Jizou,Статуя Дзидзо,/animes/26143-okori-jizou,movie,0.0,released,1,0,1983-06-15,
25093,Shiawase no Ouji,Счастливый принц,/animes/25093-shiawase-no-ouji,movie,0.0,released,1,0,1975-01-01,
49525,"Shironeko Project Mini Anime: Zerokiss, Ganbaru?",,/animes/49525-shironeko-project-mini-anime-zerokiss-ganbaru,ona,0.0,released,1,0,2020-05-12,
33480,Wakuwaku Koma-chan,Любопытная кошечка и её друзья,/animes/33480-wakuwaku-koma-chan,ona,0.0,released,1,0,2016-06-17,
40141,Deluxe da yo! Kaishain,С утра пораньше! Моллюск в офисе: Делюкс,/animes/40141-deluxe-da-yo-kaishain,ona,0.0,released,25,0,2019-07-19,2021-03-19
57440,Zhongguo Jingqi Xiansheng (2023),Таинственный китаец (2023),/animes/57440-zhongguo-jingqi-xiansheng-2023,ona,0.0,released,1,0,2023-11-30,
30861,Happy Bogeys,Счастливые пугала,/animes/30861-happy-bogeys,movie,5.77,released,12,0,2000-01-01,2014-01-01
29814,Ikiteirutte Subarashii!,Это замечательно — быть живым!,/animes/29814-ikiteirutte-subarashii,movie,5.71,released,1,0,1972-01-01,
55856,Duo Xuan Shi: Qian Qing Pian,Падший мастер: Эпизод 0,/animes/55856-duo-xuan-shi-qian-qing-pian,ona,0.0,released,1,0,2023-07-04,
19749,Naniwa Yuukyouden: Kyouretsu! Ana ga Attara Iretai-hen,Дух Нанивы 5,/animes/19749-naniwa-yuukyouden-kyouretsu-ana-ga-attara-iretai-hen,ova,0.0,released,1,1,1993-05-25,
17321,Pro Golfer Saru: Kouga Hikyou! Kage no Ninpou Golfer Sanjou!,,/animes/17321-pro-golfer-saru-kouga-hikyou-kage-no-ninpou-golfer-sanjou,movie,0.0,released,1,0,1987-03-14,
49450,Oishinbo Pilot,Гурман: Пилотный эпизод,/animes/49450-oishinbo-pilot,special,6.35,released,1,0,2016-12-21,
49414,100-nichikan Ikita Wani X Bourbon,Этот крокодил умрёт через сто дней x Bourbon,/animes/49414-100-nichikan-ikita-wani-x-bourbon,cm,5.27,released,1,0,2021-07-02,
59237,Luo Fanchen (Movie),Падение в мир смертных. Фильм,/animes/59237-luo-fanchen-movie,movie,0.0,released,1,0,2024-07-12,
26301,Donguri to Yamaneko (1995),Жёлуди и горный кот (1995),/animes/26301-donguri-to-yamaneko-1995,ova,0.0,released,1,0,1995-01-01,
32623,Kasa Jizou,Шапки для богов,/animes/32623-kasa-jizou,movie,5.6,released,1,0,1960-01-01,
35702,Cake Sushi,Торт-суши,/animes/35702-cake-sushi,cm,5.52,released,2,0,2015-10-14,2015-11-30
40868,Chanto...,Правильно...,/animes/40868-chanto,ona,5.88,released,1,0,2017-02-28,
42146,Jingju Mao Zhi Cheng Feng Polang,Коты из пекинской оперы: Вперёд на всех парусах,/animes/42146-jingju-mao-zhi-cheng-feng-polang,tv,0.0,released,52,0,2018-07-09,2018-08-13
30116,Yancharu Moncha,,/animes/30116-yancharu-moncha,tv,0.0,released,80,0,1999-04-05,2002-03-30
35799,Miniforce,Минифорс,/animes/35799-miniforce,tv,5.7,released,26,0,2014-09-03,2014-11-26
10369,Shougeki Shinsengumi,Фарс Синсэнгуми,/animes/10369-shougeki-shinsengumi,ova,0.0,released,1,0,1989-05-21,
49555,Tama & Friends: Sagase! Mahou no Punipuni Stone,Тама и друзья: В поисках волшебного камня Пунипуни,/animes/49555-tama-friends-sagase-mahou-no-punipuni-stone,tv,0.0,released,26,0,2006-05-06,2006-11-04
61332,Aka no Kioku,Память о красном,/animes/61332-aka-no-kioku,ona,6.56,released,1,0,2025-03-27,
33116,Mori no Ongakutai,Бременские музыканты,/animes/33116-mori-no-ongakutai,movie,5.27,released,1,0,1960-01-01,
39273,Channeler,Ченнелер,/animes/39273-channeler,movie,5.3,released,1,0,2012-02-14,
29387,Momonga-mon,Момонга-мон,/animes/29387-momonga-mon,tv_special,0.0,released,15,1,2005-07-04,2017-03-24
63033,Himitsu no AiPri Movie: Mankai Buzzlume Live!,,/animes/63033-himitsu-no-aipri-movie-mankai-buzzlume-live,movie,0.0,anons,1,0,2026-03-13,
17317,Pro Golfer Saru: Super Golf World e no Chousen!!,Профессиональный гольфист Сару: Мировой суперчемпионат по гольфу!,/animes/17317-pro-golfer-saru-super-golf-world-e-no-chousen,movie,0.0,released,1,0,1986-03-15,
52417,Mayumi,Маюми,/animes/52417-mayumi,movie,5.65,released,1,0,2016-01-01,
60380,"MARO17: Mada, Akirametenai Daro?",,/animes/60380-maro17-mada-akirametenai-daro,cm,6.51,released,1,0,2024-11-25,
16554,Dallyeola Majing-ga-X,Мазингер X,/animes/16554-dallyeola-majing-ga-x,movie,0.0,released,1,0,1978-01-01,
33691,Tsukiyo to Megane,Лунный свет и очки,/animes/33691-tsukiyo-to-megane,movie,5.65,released,1,0,1966-01-01,
21101,Katta-kun Monogatari,История Катты,/animes/21101-katta-kun-monogatari,movie,0.0,released,1,1,1995-07-12,
34372,Cofun Gal no Coffy Campus Life: Intro,Гяру‑курган Коффи: Студенческая жизнь — Интро,/animes/34372-cofun-gal-no-coffy-campus-life-intro,ona,5.33,released,1,1,2009-10-27,
38049,Roku no Sekai,Мир Року,/animes/38049-roku-no-sekai,ova,5.65,released,1,1,2014-01-24,
50480,LB Commerce: Omoi yo Todoke!,Реклама LB Commerce,/animes/50480-lb-commerce-omoi-yo-todoke,cm,5.92,released,1,0,2020-07-20,
27551,Deko Boko Friends,,/animes/27551-deko-boko-friends,tv,0.0,released,48,0,2002-04-01,2002-01-01
39854,Tsunagaru,Связь,/animes/39854-tsunagaru,special,5.73,released,1,0,2011-11-24,
8205,Norabbits' Minutes,Кроличьи минутки,/animes/8205-norabbits-minutes,movie,0.0,released,5,0,2006-02-25,2007-06-29
18773,Kuwagata Tsumami,,/animes/18773-kuwagata-tsumami,ona,0.0,released,84,0,2005-07-10,2010-11-01
19753,Naniwa Yuukyouden: Kanketsu-hen,Дух Нанивы 6,/animes/19753-naniwa-yuukyouden-kanketsu-hen,ova,0.0,released,1,1,1993-07-25,
53084,Momoiro Sisters: Idol Densetsu Momoko!?,Розовые сёстры: Легендарный идол Момоко?!,/animes/53084-momoiro-sisters-idol-densetsu-momoko,special,5.93,released,1,0,1999-07-22,
33787,Usamaru,Усамару,/animes/33787-usamaru,ona,0.0,released,12,0,2016-08-05,2016-10-21
27461,Pororo's English Show,Английское шоу Пороро,/animes/27461-pororo-s-english-show,tv,5.84,released,13,0,2013-01-01,
52686,Shounen Sunday CM: Wild Life,Дикая жизнь: Реклама Shounen Sunday,/animes/52686-shounen-sunday-cm-wild-life,cm,5.54,released,1,0,2004-07-01,
38029,Moom: Hajimari no Monogatari,Мум: Начало истории,/animes/38029-moom-hajimari-no-monogatari,special,5.82,released,1,0,2017-01-18,
38299,Nagano Toshi Gas x Kamiusagi Rope,Бумажный кролик x Nagano Toshi Gas,/animes/38299-nagano-toshi-gas-x-kamiusagi-rope,ona,0.0,released,4,0,2018-06-03,2018-06-24
61363,YouTuNya 3rd Season,Ютуня 3,/animes/61363-youtunya-3rd-season,tv,0.0,released,10,0,2025-04-15,2025-07-01
24041,Jarujio Animal,Животное Дзярудзио,/animes/24041-jarujio-animal,tv,0.0,released,10,0,2010-04-26,2010-06-28
57286,Bai Yao Pu Special: Meng Hui Youhun,Руководство сотен демонов: Спецвыпуск,/animes/57286-bai-yao-pu-special-meng-hui-youhun,ona,0.0,released,1,0,2020-09-17,
52421,Roly Poly Peoples,Человечки роли-поли,/animes/52421-roly-poly-peoples,ona,0.0,released,30,0,2022-10-21,2023-06-16
55300,Wander Burabura Bakkamu,,/animes/55300-wander-burabura-bakkamu,ona,5.94,released,1,0,2023-03-31,
61534,"Hazure Skill ""Kinomi Master"": Skill no Mi (Tabetara Shinu) wo Mugen ni Taberareru You ni Natta Ken ni Tsuite Mini Anime","Парадоксальный навык «Мастер фруктов»: Навык, позволяющий есть бесконечное число фруктов (правда, вы умрёте, лишь откусив их): Мини-аниме",/animes/61534-hazure-skill-kinomi-master-skill-no-mi-tabetara-shinu-wo-mugen-ni-taberareru-you-ni-natta-ken-ni-tsuite-mini-anime,ona,0.0,released,14,0,2025-01-06,2025-03-29
42397,Benkai to Ushiwakamaru,Бэнкай и Усивакамару,/animes/42397-benkai-to-ushiwakamaru,movie,0.0,released,1,0,1999-12-04,
30760,Momoiro no Crayon,Персиковый мелок,/animes/30760-momoiro-no-crayon,ova,6.14,released,1,0,2006-01-01,
51048,Imagination of Marathon Runners,Воображение марафонцев,/animes/51048-imagination-of-marathon-runners,movie,4.86,released,1,0,1984-01-01,
33479,Muzumuzu Eighteen,,/animes/33479-muzumuzu-eighteen,tv,0.0,released,20,0,2016-05-03,2017-01-14
51397,Bai Yue Er,Белая луна,/animes/51397-bai-yue-er,ona,6.27,released,1,0,2021-11-17,
38867,Noise,Шум,/animes/38867-noise,movie,0.0,released,1,0,2006-01-01,
51268,(OO),,/animes/51268-oo,movie,6.22,released,1,0,2017-01-01,
45616,Wakame Buildings,Волнующиеся здания,/animes/45616-wakame-buildings,ona,4.89,released,1,0,2007-07-25,
24465,Heli-Tako Puu-chan,Вертолёт-осьминог Пу,/animes/24465-heli-tako-puu-chan,tv,0.0,released,42,0,1998-02-14,1999-02-06
53275,Suki ni Zen Furou,,/animes/53275-suki-ni-zen-furou,cm,5.84,released,1,0,2022-03-17,
38771,Wego Graphics,,/animes/38771-wego-graphics,cm,4.74,released,2,0,2017-10-07,2018-07-06
56526,Liver Specialist Saerogumi,Гепатолог Сэрогуми,/animes/56526-liver-specialist-saerogumi,ona,5.86,released,1,0,2022-10-14,
33861,Nani no Yaku ni Mo Tatanai Karappona Hanashi,"Пустой разговор, который не имеет никакого смысла",/animes/33861-nani-no-yaku-ni-mo-tatanai-karappona-hanashi,ona,4.85,released,2,0,2013-08-28,2013-10-23
36719,Pastel Kazoku,Пастельное семейство,/animes/36719-pastel-kazoku,pv,5.24,released,1,0,2016-06-16,
41060,"""Inochi Sketch"" Movie Jabow x Mameshiba Collab CM",Фасоль x Inochi Sketch,/animes/41060-inochi-sketch-movie-jabow-x-mameshiba-collab-cm,cm,5.13,released,1,0,2019-11-14,
38869,4.Eyes Re-Mix 2005,4 глаза. Ремикс 2005,/animes/38869-4-eyes-re-mix-2005,movie,0.0,released,1,0,2005-01-01,
41450,Big Hits! ID (Yoriko Mizushiri),Большие хиты!,/animes/41450-big-hits-id-yoriko-mizushiri,pv,5.03,released,1,0,2011-01-01,
60462,SUI to Utaeba,Пойте вместе с SUI,/animes/60462-sui-to-utaeba,cm,5.94,released,1,0,2024-12-04,
52911,Meogneun Insaeng PV,"Жить, чтобы есть PV",/animes/52911-meogneun-insaeng-pv,pv,5.72,released,1,0,2022-08-27,
35691,Chao Wa Zhanshi,Анимен: Сила Тритона,/animes/35691-chao-wa-zhanshi,movie,0.0,released,1,1,2010-06-01,
35125,Chibi Maruko-chan: Hi no Youjin,Малышка Маруко: Остерегайтесь огня,/animes/35125-chibi-maruko-chan-hi-no-youjin,ova,0.0,released,1,0,,
20111,Time Ranger Cesar Boy no Bouken: Roma Teikoku-hen,"Приключения мальчика Цезаря, рейнджера времени: Глава о Римской империи",/animes/20111-time-ranger-cesar-boy-no-bouken-roma-teikoku-hen,ova,0.0,released,1,0,1999-02-12,
63125,Odekake Kozame 2nd Season,Прогулки маленькой акулы 2,/animes/63125-odekake-kozame-2nd-season,ona,0.0,anons,0,0,2026-04-01,
42281,Zap Cat,Электро-кошка,/animes/42281-zap-cat,movie,4.89,released,1,0,2008-01-01,
50754,Radio Wave,Радиоволна,/animes/50754-radio-wave,movie,5.62,released,1,0,2017-03-01,
49491,Ga Kan,Книга мотыльков,/animes/49491-ga-kan,movie,5.18,released,1,0,2012-01-01,
42807,MTV Town,MTV: Город,/animes/42807-mtv-town,pv,4.91,released,1,0,2019-01-01,
30971,Tanita Shokudou,Кафе «Танита»,/animes/30971-tanita-shokudou,cm,5.47,released,1,0,2015-05-14,
62260,Fei Ren Zai: Xian Shi Wan Jia,Боги и духи: Игрок с ограниченным временем,/animes/62260-fei-ren-zai-xian-shi-wan-jia,movie,0.0,released,1,0,2025-08-16,
36981,Neko no Dayan (2017),Котик Даян,/animes/36981-neko-no-dayan-2017,tv,0.0,released,30,0,2017-10-14,2018-05-03
55327,Hate no Issen: Episode Zero,Последняя вспышка: Эпизод 0,/animes/55327-hate-no-issen-episode-zero,ona,6.65,released,1,0,2022-01-22,
23863,Ganbare Swimmy,"Плыви, Свимми!",/animes/23863-ganbare-swimmy,movie,0.0,released,1,0,1986-08-10,
29369,Tick & Tack,Тик и Так,/animes/29369-tick-tack,tv_special,0.0,released,18,0,1998-08-02,2010-04-23
25611,Genki Genki Non-tan (2004),"Энергичней, энергичней, Нонтан 2",/animes/25611-genki-genki-non-tan-2004,tv,0.0,released,10,0,2004-04-20,2004-05-03
36551,Lalala Lala-chan: Patapata Daisensou,Лалала Лала-тян 2,/animes/36551-lalala-lala-chan-patapata-daisensou,tv,0.0,released,12,0,2016-10-21,2017-01-13
51873,Erlang Shen: Shenhai Jialong,Эрлан-шэнь: Бог с тремя глазами,/animes/51873-erlang-shen-shenhai-jialong,movie,0.0,released,1,0,2024-07-13,
24859,Anime Koten Bungaku Kan,Анимационный музей литературной классики,/animes/24859-anime-koten-bungaku-kan,ova,0.0,released,6,0,2003-01-01,2004-01-01
55529,Honto ni Atta! Reibai Sensei: Gyakushuu no Kurage.,,/animes/55529-honto-ni-atta-reibai-sensei-gyakushuu-no-kurage,special,0.0,released,1,0,2011-12-07,
40103,Ninja Box,Коробка ниндзя,/animes/40103-ninja-box,ona,0.0,released,6,0,2019-08-08,2019-09-12
38511,Oniwa no Soto,За пределами сада,/animes/38511-oniwa-no-soto,ona,5.41,released,2,0,2014-06-23,2014-08-14
51154,I Love Me,Я люблю себя,/animes/51154-i-love-me,tv,0.0,released,3,0,2022-03-28,2022-03-30
30360,Poppen-sensei to Kaerazu no Numa,Учитель Поппэн и болото невозврата,/animes/30360-poppen-sensei-to-kaerazu-no-numa,tv_special,5.42,released,1,0,1982-04-29,
49671,Ojamajo Doremi Dokkaan! Hana-chan ga Ippai,,/animes/49671-ojamajo-doremi-dokkaan-hana-chan-ga-ippai,ova,0.0,released,1,0,2002-01-01,
48918,Peeping Life x Jidousha Tenken Seibi Suishin Undou,Сложности жизни и содействие проведению технического осмотра и технического обслуживания автомобилей,/animes/48918-peeping-life-x-jidousha-tenken-seibi-suishin-undou,cm,5.29,released,1,0,2014-09-01,
38312,Chao Wa Zhanshi: Weiwu Jiaoguan,Анимен: Битва за галактику,/animes/38312-chao-wa-zhanshi-weiwu-jiaoguan,movie,0.0,released,1,0,2012-06-01,
52247,Cherry & Berry,Вишня и ягода,/animes/52247-cherry-berry,ova,0.0,released,1,0,2013-12-13,
59865,Shinobanai! Crypto Ninja Sakuya: San no Maki,Синобанай! Криптониндзя Сакуя 3,/animes/59865-shinobanai-crypto-ninja-sakuya-san-no-maki,tv,0.0,released,13,0,2025-07-07,2025-09-29
62526,Qiyun Dantian: Kaiju Qiandao Zhizun Dantian,Пробуждение источника силы: Высший дяньтянь с самого начала,/animes/62526-qiyun-dantian-kaiju-qiandao-zhizun-dantian,ona,0.0,ongoing,60,9,2025-10-04,
62674,Kikaijikake no Marie Mini Anime,Механическая Мари: Мини-аниме,/animes/62674-kikaijikake-no-marie-mini-anime,ona,0.0,released,12,12,2025-10-09,2025-12-25
36002,Otona no Ikkyuu-san 2nd Season,,/animes/36002-otona-no-ikkyuu-san-2nd-season,tv,0.0,released,13,0,2017-04-04,2017-06-27
41136,Kobara Support x Kamiusagi Rope,Бумажный кролик x Kobara Support,/animes/41136-kobara-support-x-kamiusagi-rope,ona,0.0,released,2,0,2019-07-15,
18331,Meoteoldosawa 108 Yogoe,,/animes/18331-meoteoldosawa-108-yogoe,movie,0.0,released,1,0,1990-01-03,
28023,Tsuru no Sugomori,Гнездовье журавлей,/animes/28023-tsuru-no-sugomori,movie,0.0,released,1,0,1971-09-01,
41170,Ryou,Рыболовство,/animes/41170-ryou,movie,5.3,released,1,0,2014-01-01,
18329,Meoteoldosawa Ttomae,,/animes/18329-meoteoldosawa-ttomae,movie,0.0,released,1,0,1990-12-25,
37493,Watashitachi no Mirai,Наше будущее,/animes/37493-watashitachi-no-mirai,ova,0.0,released,1,0,2018-04-01,
50997,Ma-eum-uisoli Season 2,Звук сердца 2,/animes/50997-ma-eum-uisoli-season-2,tv,0.0,released,20,0,2020-05-19,2020-09-29
53604,Uchuu Senkan Yamato III: Taiyoukei no Hakai,Космический линкор Ямато 3: Разрушение Солнечной системы,/animes/53604-uchuu-senkan-yamato-iii-taiyoukei-no-hakai,special,0.0,released,1,0,1983-12-28,
33858,Kissaten Soudou,Беспорядки в кафе,/animes/33858-kissaten-soudou,ona,5.18,released,1,1,2009-10-08,
35528,Tteodori Kkachi,Блуждание Сороки,/animes/35528-tteodori-kkachi,tv_special,0.0,released,1,0,1987-05-05,
41227,Youkoso Boku desu,Добро пожаловать. Это я,/animes/41227-youkoso-boku-desu,movie,5.19,released,1,0,2011-09-15,
37482,Kono Hoshi no Ue ni,На этой звезде,/animes/37482-kono-hoshi-no-ue-ni,movie,0.0,released,1,0,1998-01-28,
57522,Colorful na Everyday,Красочная обыденность,/animes/57522-colorful-na-everyday,tv,0.0,released,26,0,2023-12-19,2024-01-14
28019,Slippy Dandy,Скользкий денди,/animes/28019-slippy-dandy,tv,0.0,released,4,0,1987-08-06,1987-09-03
34676,Xiong Chumo: Xiari Lianlian Kan,Медведи-соседи: Летнее объединение,/animes/34676-xiong-chumo-xiari-lianlian-kan,tv,0.0,released,52,0,2016-02-13,2016-01-01
43429,Matierica,Материка,/animes/43429-matierica,movie,5.9,released,1,0,2017-01-01,
11731,Chi-Sui Maru Specials,Ти-Суй Мару: Спецвыпуски,/animes/11731-chi-sui-maru-specials,special,0.0,released,2,0,2011-09-21,
55757,Gyaku Isekai Tensei Agent Eiko-san,,/animes/55757-gyaku-isekai-tensei-agent-eiko-san,ona,0.0,released,12,12,2023-06-17,2023-09-23
35126,Chibi Maruko-chan: Jishin wo Kangaeru,,/animes/35126-chibi-maruko-chan-jishin-wo-kangaeru,ova,0.0,released,1,0,,
23801,Doctor Mambo & Kaitou Jibako: Uchuu yori Ai wo Komete!!,Доктор Мамбо и вор Джибако: Из космоса с любовью,/animes/23801-doctor-mambo-kaitou-jibako-uchuu-yori-ai-wo-komete,tv_special,0.0,released,1,0,1983-09-12,
29708,Üks Uks,Одна дверь,/animes/29708-ks-uks,movie,5.58,released,1,0,2003-01-01,
42114,Million Doll: Otaku Go Kouza,Куколка на миллион: Лекции от отаку,/animes/42114-million-doll-otaku-go-kouza,special,5.37,released,1,0,2015-11-20,
42089,Muumin Pilot Film,Муми-тролль: Пилотный выпуск,/animes/42089-muumin-pilot-film,special,0.0,released,1,0,1989-12-16,
29985,Kamen no Marionette-tachi,Марионетки в масках,/animes/29985-kamen-no-marionette-tachi,movie,0.0,released,1,0,1965-01-01,
30781,Matsubara-kun,Мацубара,/animes/30781-matsubara-kun,ona,5.51,released,5,0,2015-05-18,2015-05-22
31690,Chuugakusei,Звезда средней школы,/animes/31690-chuugakusei,ova,0.0,released,2,0,2011-05-13,2012-04-27
41114,Olga no Russia-go Kouza,Курсы русского языка с Ольгой,/animes/41114-olga-no-russia-go-kouza,tv,0.0,released,11,0,2007-01-15,2007-03-26
62320,Musashino! Bonus,Мусасино! Бонус,/animes/62320-musashino-bonus,ona,5.44,released,1,0,2025-08-18,
48969,Tosca,Тоска,/animes/48969-tosca,movie,5.47,released,1,0,2010-01-01,
58603,Ageo to Tim,Агэо и Тим,/animes/58603-ageo-to-tim,tv,0.0,released,12,0,2024-04-02,2024-06-18
25109,Inuyama Kamiko no Kireigoto ja Owaranai!,,/animes/25109-inuyama-kamiko-no-kireigoto-ja-owaranai,ona,0.0,released,2,0,2014-06-30,2014-09-30
39562,Hito Toki Kiryu Ashikaga,Кирю и Асикага: Времена и люди,/animes/39562-hito-toki-kiryu-ashikaga,ona,5.91,released,4,0,2019-03-19,
33870,Kabi Usagi,Плесневелые кролики: Игровой центр,/animes/33870-kabi-usagi,ona,5.14,released,3,1,2012-07-05,2012-08-10
54131,Mameshiba x Zanpa Collab CM,Фасоль x Zanpa,/animes/54131-mameshiba-x-zanpa-collab-cm,cm,5.19,released,1,0,2022-11-25,
35455,Pa-ri Nezumi-kun,,/animes/35455-pa-ri-nezumi-kun,ona,0.0,released,3,3,2017-04-15,2017-06-15
35454,Jii Coro Comic,,/animes/35454-jii-coro-comic,ona,5.11,released,1,0,2015-12-25,
50300,Tunshi Yongheng,Пожирающий вечность,/animes/50300-tunshi-yongheng,ona,0.0,released,30,0,2020-06-26,2023-01-01
55572,Moffun to Issho,Вместе с Моффуном,/animes/55572-moffun-to-issho,ona,0.0,released,5,0,2023-06-04,2023-10-08
24549,Naniwabushi Daisuki,Мне нравится нанивабуси,/animes/24549-naniwabushi-daisuki,special,0.0,released,1,0,1982-02-07,
49798,Hero Beta,Бета-версия героя,/animes/49798-hero-beta,ona,5.58,released,1,0,2019-11-20,
52076,Akikan no Tuna,Пустая банка из-под тунца,/animes/52076-akikan-no-tuna,tv_special,0.0,released,2,0,2022-01-17,2024-01-17
51922,Tentai Fu,Перечень небесных тел,/animes/51922-tentai-fu,movie,5.35,released,1,0,1987-01-01,
52812,Salad Viking PV,Салад викинг PV,/animes/52812-salad-viking-pv,pv,5.61,released,1,0,2022-04-01,
19325,Kwaegeol Longman Narongi,,/animes/19325-kwaegeol-longman-narongi,tv,0.0,released,52,0,2006-01-01,2007-03-01
53941,Ginga Tetsudou 999: Kieta Taiyoukei,Галактический экспресс 999: Угасшая Солнечная система,/animes/53941-ginga-tetsudou-999-kieta-taiyoukei,movie,0.0,released,1,0,2002-01-25,
33842,Fushigi no Yappo Shima: Pukipuki to Poi,,/animes/33842-fushigi-no-yappo-shima-pukipuki-to-poi,tv,0.0,released,25,0,2012-01-09,2012-02-10
35674,Jumbagi: Hanbandoui gongryong 3D,Тарбозавр 3D,/animes/35674-jumbagi-hanbandoui-gongryong-3d,movie,6.18,released,1,1,2012-01-26,
56986,Riseman,Райзмен,/animes/56986-riseman,tv,0.0,released,26,0,2023-10-18,2024-01-10
37687,Mr. Bond,Мистер Бонд,/animes/37687-mr-bond,tv_special,5.79,released,1,0,1997-05-12,
57415,The Happy Dorm,Счастливое общежитие,/animes/57415-the-happy-dorm,ona,5.63,released,4,0,2020-06-01,2020-12-25
44625,Huyao Xiao Hongniang Fanwai,Сводники духов: Лисьи свахи — Спецвыпуск,/animes/44625-huyao-xiao-hongniang-fanwai,ona,0.0,released,1,0,2015-06-24,
50377,My Melody no Ookami-san ni Ki wo Tsukete,,/animes/50377-my-melody-no-ookami-san-ni-ki-wo-tsukete,ova,0.0,released,1,0,1994-04-21,
